"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 25 12:48:41 GMT 2025","Fri Apr 25 12:48:43 GMT 2025","1872","Funcionalidade: Home","","","","","09 Cenário: Fluxo de cancelamento de compra",""
"passed","Fri Apr 25 12:48:37 GMT 2025","Fri Apr 25 12:48:38 GMT 2025","1713","Funcionalidade: Home","","","","","07 Cenário: Fluxo de compra com ultimo nome em branco",""
"passed","Fri Apr 25 12:48:22 GMT 2025","Fri Apr 25 12:48:25 GMT 2025","3466","Funcionalidade: Home","","","","","01 Cenário: Visualiza lista de produtos após login",""
"passed","Fri Apr 25 12:48:54 GMT 2025","Fri Apr 25 12:48:55 GMT 2025","1347","Funcionalidade: Autenticação","","","","","01 Cenário: Login com sucesso",""
"passed","Fri Apr 25 12:48:49 GMT 2025","Fri Apr 25 12:48:51 GMT 2025","2014","Funcionalidade: Home","","","","","12 Cenário: Realizar compra com dispositivos do tipo tablet",""
"passed","Fri Apr 25 12:48:28 GMT 2025","Fri Apr 25 12:48:30 GMT 2025","1176","Funcionalidade: Home","","","","","03 Cenário: Remover Produto do Carrinho",""
"passed","Fri Apr 25 12:49:02 GMT 2025","Fri Apr 25 12:49:03 GMT 2025","1025","Funcionalidade: Autenticação","","","","","07 Cenário: Login com usuario bloqueado",""
"passed","Fri Apr 25 12:48:58 GMT 2025","Fri Apr 25 12:48:59 GMT 2025","863","Funcionalidade: Autenticação","","","","","03 Cenário: Login com password inválido",""
"passed","Fri Apr 25 12:48:32 GMT 2025","Fri Apr 25 12:48:33 GMT 2025","1240","Funcionalidade: Home","","","","","05 Cenário: Adicionar Produto ao Carrinho e Continuar Comprando",""
"passed","Fri Apr 25 12:48:30 GMT 2025","Fri Apr 25 12:48:32 GMT 2025","1858","Funcionalidade: Home","","","","","04 Cenário: Fluxo de Finalização de Compra",""
"passed","Fri Apr 25 12:48:56 GMT 2025","Fri Apr 25 12:48:57 GMT 2025","953","Funcionalidade: Autenticação","","","","","02 Cenário: Login com username inválido",""
"passed","Fri Apr 25 12:48:47 GMT 2025","Fri Apr 25 12:48:49 GMT 2025","2052","Funcionalidade: Home","","","","","11 Cenário: Realizar compra um dispositio mobile",""
"passed","Fri Apr 25 12:48:27 GMT 2025","Fri Apr 25 12:48:28 GMT 2025","1270","Funcionalidade: Home","","","","","02 Cenário: Adicionar Produto ao Carrinho",""
"passed","Fri Apr 25 12:49:03 GMT 2025","Fri Apr 25 12:49:05 GMT 2025","1383","Funcionalidade: Autenticação","","","","","08 Cenário: Logout do Usuário",""
"passed","Fri Apr 25 12:48:44 GMT 2025","Fri Apr 25 12:48:46 GMT 2025","1985","Funcionalidade: Home","","","","","10 Cenário: Realiza a compra e volta para a Home",""
"passed","Fri Apr 25 12:49:00 GMT 2025","Fri Apr 25 12:49:01 GMT 2025","692","Funcionalidade: Autenticação","","","","","05 Cenário: Login com password vazio",""
"passed","Fri Apr 25 12:49:01 GMT 2025","Fri Apr 25 12:49:01 GMT 2025","551","Funcionalidade: Autenticação","","","","","06 Cenário: Login com formulário vazio",""
"passed","Fri Apr 25 12:48:34 GMT 2025","Fri Apr 25 12:48:36 GMT 2025","2121","Funcionalidade: Home","","","","","06 Cenário: Fluxo de compra com nom de usuario em branco",""
"passed","Fri Apr 25 12:48:39 GMT 2025","Fri Apr 25 12:48:41 GMT 2025","1745","Funcionalidade: Home","","","","","08 Cenário: Fluxo de compra com CEP em branco",""
"passed","Fri Apr 25 12:48:59 GMT 2025","Fri Apr 25 12:49:00 GMT 2025","710","Funcionalidade: Autenticação","","","","","04 Cenário: Login com username vazio",""
