"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 20:15:45 GMT 2024","Thu Sep 26 20:15:46 GMT 2024","520","Funcionalidade: Autenticação","","","","","06 Cenário: Login com formulário vazio",""
"passed","Thu Sep 26 20:15:27 GMT 2024","Thu Sep 26 20:15:28 GMT 2024","1871","Funcionalidade: Home","","","","","10 Cenário: Realiza a compra e volta para a Home",""
"passed","Thu Sep 26 20:15:40 GMT 2024","Thu Sep 26 20:15:41 GMT 2024","1003","Funcionalidade: Autenticação","","","","","02 Cenário: Login com username inválido",""
"passed","Thu Sep 26 20:15:29 GMT 2024","Thu Sep 26 20:15:31 GMT 2024","1825","Funcionalidade: Home","","","","","11 Cenário: Realizar compra um dispositio mobile",""
"passed","Thu Sep 26 20:15:43 GMT 2024","Thu Sep 26 20:15:44 GMT 2024","666","Funcionalidade: Autenticação","","","","","04 Cenário: Login com username vazio",""
"passed","Thu Sep 26 20:15:22 GMT 2024","Thu Sep 26 20:15:23 GMT 2024","1697","Funcionalidade: Home","","","","","08 Cenário: Fluxo de compra com CEP em branco",""
"passed","Thu Sep 26 20:15:12 GMT 2024","Thu Sep 26 20:15:13 GMT 2024","1151","Funcionalidade: Home","","","","","03 Cenário: Remover Produto do Carrinho",""
"passed","Thu Sep 26 20:15:32 GMT 2024","Thu Sep 26 20:15:34 GMT 2024","1883","Funcionalidade: Home","","","","","12 Cenário: Realizar compra com dispositivos do tipo tablet",""
"passed","Thu Sep 26 20:15:44 GMT 2024","Thu Sep 26 20:15:45 GMT 2024","654","Funcionalidade: Autenticação","","","","","05 Cenário: Login com password vazio",""
"passed","Thu Sep 26 20:15:46 GMT 2024","Thu Sep 26 20:15:47 GMT 2024","1050","Funcionalidade: Autenticação","","","","","07 Cenário: Login com usuario bloqueado",""
"passed","Thu Sep 26 20:15:16 GMT 2024","Thu Sep 26 20:15:17 GMT 2024","1102","Funcionalidade: Home","","","","","05 Cenário: Adicionar Produto ao Carrinho e Continuar Comprando",""
"passed","Thu Sep 26 20:15:24 GMT 2024","Thu Sep 26 20:15:26 GMT 2024","1778","Funcionalidade: Home","","","","","09 Cenário: Fluxo de cancelamento de compra",""
"passed","Thu Sep 26 20:15:47 GMT 2024","Thu Sep 26 20:15:49 GMT 2024","1417","Funcionalidade: Autenticação","","","","","08 Cenário: Logout do Usuário",""
"passed","Thu Sep 26 20:15:19 GMT 2024","Thu Sep 26 20:15:21 GMT 2024","1632","Funcionalidade: Home","","","","","07 Cenário: Fluxo de compra com ultimo nome em branco",""
"passed","Thu Sep 26 20:15:05 GMT 2024","Thu Sep 26 20:15:09 GMT 2024","3666","Funcionalidade: Home","","","","","01 Cenário: Visualiza lista de produtos após login",""
"passed","Thu Sep 26 20:15:42 GMT 2024","Thu Sep 26 20:15:43 GMT 2024","850","Funcionalidade: Autenticação","","","","","03 Cenário: Login com password inválido",""
"passed","Thu Sep 26 20:15:10 GMT 2024","Thu Sep 26 20:15:11 GMT 2024","1123","Funcionalidade: Home","","","","","02 Cenário: Adicionar Produto ao Carrinho",""
"passed","Thu Sep 26 20:15:17 GMT 2024","Thu Sep 26 20:15:19 GMT 2024","1707","Funcionalidade: Home","","","","","06 Cenário: Fluxo de compra com nom de usuario em branco",""
"passed","Thu Sep 26 20:15:13 GMT 2024","Thu Sep 26 20:15:15 GMT 2024","1813","Funcionalidade: Home","","","","","04 Cenário: Fluxo de Finalização de Compra",""
"passed","Thu Sep 26 20:15:38 GMT 2024","Thu Sep 26 20:15:39 GMT 2024","1513","Funcionalidade: Autenticação","","","","","01 Cenário: Login com sucesso",""
