"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 20:15:34 GMT 2024","Tue Aug 20 20:15:35 GMT 2024","1419","Funcionalidade: Autenticação","","","","","01 Cenário: Login com sucesso",""
"passed","Tue Aug 20 20:15:41 GMT 2024","Tue Aug 20 20:15:41 GMT 2024","540","Funcionalidade: Autenticação","","","","","06 Cenário: Login com formulário vazio",""
"passed","Tue Aug 20 20:15:07 GMT 2024","Tue Aug 20 20:15:08 GMT 2024","1100","Funcionalidade: Home","","","","","03 Cenário: Remover Produto do Carrinho",""
"passed","Tue Aug 20 20:15:15 GMT 2024","Tue Aug 20 20:15:17 GMT 2024","1640","Funcionalidade: Home","","","","","07 Cenário: Fluxo de compra com ultimo nome em branco",""
"passed","Tue Aug 20 20:15:10 GMT 2024","Tue Aug 20 20:15:12 GMT 2024","1165","Funcionalidade: Home","","","","","05 Cenário: Adicionar Produto ao Carrinho e Continuar Comprando",""
"passed","Tue Aug 20 20:15:25 GMT 2024","Tue Aug 20 20:15:27 GMT 2024","1958","Funcionalidade: Home","","","","","11 Cenário: Realizar compra um dispositio mobile",""
"passed","Tue Aug 20 20:15:08 GMT 2024","Tue Aug 20 20:15:10 GMT 2024","1789","Funcionalidade: Home","","","","","04 Cenário: Fluxo de Finalização de Compra",""
"passed","Tue Aug 20 20:15:39 GMT 2024","Tue Aug 20 20:15:39 GMT 2024","692","Funcionalidade: Autenticação","","","","","04 Cenário: Login com username vazio",""
"passed","Tue Aug 20 20:15:12 GMT 2024","Tue Aug 20 20:15:14 GMT 2024","1690","Funcionalidade: Home","","","","","06 Cenário: Fluxo de compra com nom de usuario em branco",""
"passed","Tue Aug 20 20:15:43 GMT 2024","Tue Aug 20 20:15:44 GMT 2024","1425","Funcionalidade: Autenticação","","","","","08 Cenário: Logout do Usuário",""
"passed","Tue Aug 20 20:15:17 GMT 2024","Tue Aug 20 20:15:19 GMT 2024","1708","Funcionalidade: Home","","","","","08 Cenário: Fluxo de compra com CEP em branco",""
"passed","Tue Aug 20 20:15:28 GMT 2024","Tue Aug 20 20:15:30 GMT 2024","1936","Funcionalidade: Home","","","","","12 Cenário: Realizar compra com dispositivos do tipo tablet",""
"passed","Tue Aug 20 20:15:41 GMT 2024","Tue Aug 20 20:15:42 GMT 2024","853","Funcionalidade: Autenticação","","","","","07 Cenário: Login com usuario bloqueado",""
"passed","Tue Aug 20 20:15:02 GMT 2024","Tue Aug 20 20:15:04 GMT 2024","2670","Funcionalidade: Home","","","","","01 Cenário: Visualiza lista de produtos após login",""
"passed","Tue Aug 20 20:15:37 GMT 2024","Tue Aug 20 20:15:38 GMT 2024","840","Funcionalidade: Autenticação","","","","","03 Cenário: Login com password inválido",""
"passed","Tue Aug 20 20:15:36 GMT 2024","Tue Aug 20 20:15:37 GMT 2024","933","Funcionalidade: Autenticação","","","","","02 Cenário: Login com username inválido",""
"passed","Tue Aug 20 20:15:20 GMT 2024","Tue Aug 20 20:15:22 GMT 2024","1838","Funcionalidade: Home","","","","","09 Cenário: Fluxo de cancelamento de compra",""
"passed","Tue Aug 20 20:15:22 GMT 2024","Tue Aug 20 20:15:24 GMT 2024","1845","Funcionalidade: Home","","","","","10 Cenário: Realiza a compra e volta para a Home",""
"passed","Tue Aug 20 20:15:40 GMT 2024","Tue Aug 20 20:15:40 GMT 2024","695","Funcionalidade: Autenticação","","","","","05 Cenário: Login com password vazio",""
"passed","Tue Aug 20 20:15:05 GMT 2024","Tue Aug 20 20:15:06 GMT 2024","1122","Funcionalidade: Home","","","","","02 Cenário: Adicionar Produto ao Carrinho",""
