"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 21 12:44:49 GMT 2025","Tue Jan 21 12:44:49 GMT 2025","952","Funcionalidade: Autenticação","","","","","07 Cenário: Login com usuario bloqueado",""
"passed","Tue Jan 21 12:44:14 GMT 2025","Tue Jan 21 12:44:16 GMT 2025","1229","Funcionalidade: Home","","","","","03 Cenário: Remover Produto do Carrinho",""
"passed","Tue Jan 21 12:44:36 GMT 2025","Tue Jan 21 12:44:38 GMT 2025","2415","Funcionalidade: Home","","","","","12 Cenário: Realizar compra com dispositivos do tipo tablet",""
"passed","Tue Jan 21 12:44:25 GMT 2025","Tue Jan 21 12:44:26 GMT 2025","1744","Funcionalidade: Home","","","","","08 Cenário: Fluxo de compra com CEP em branco",""
"passed","Tue Jan 21 12:44:41 GMT 2025","Tue Jan 21 12:44:42 GMT 2025","1211","Funcionalidade: Autenticação","","","","","02 Cenário: Login com username inválido",""
"passed","Tue Jan 21 12:44:20 GMT 2025","Tue Jan 21 12:44:22 GMT 2025","1784","Funcionalidade: Home","","","","","06 Cenário: Fluxo de compra com nom de usuario em branco",""
"passed","Tue Jan 21 12:44:50 GMT 2025","Tue Jan 21 12:44:51 GMT 2025","1508","Funcionalidade: Autenticação","","","","","08 Cenário: Logout do Usuário",""
"passed","Tue Jan 21 12:44:33 GMT 2025","Tue Jan 21 12:44:35 GMT 2025","2226","Funcionalidade: Home","","","","","11 Cenário: Realizar compra um dispositio mobile",""
"passed","Tue Jan 21 12:44:27 GMT 2025","Tue Jan 21 12:44:29 GMT 2025","1857","Funcionalidade: Home","","","","","09 Cenário: Fluxo de cancelamento de compra",""
"passed","Tue Jan 21 12:44:43 GMT 2025","Tue Jan 21 12:44:44 GMT 2025","931","Funcionalidade: Autenticação","","","","","03 Cenário: Login com password inválido",""
"passed","Tue Jan 21 12:44:45 GMT 2025","Tue Jan 21 12:44:46 GMT 2025","738","Funcionalidade: Autenticação","","","","","04 Cenário: Login com username vazio",""
"passed","Tue Jan 21 12:44:08 GMT 2025","Tue Jan 21 12:44:12 GMT 2025","3410","Funcionalidade: Home","","","","","01 Cenário: Visualiza lista de produtos após login",""
"passed","Tue Jan 21 12:44:13 GMT 2025","Tue Jan 21 12:44:14 GMT 2025","1198","Funcionalidade: Home","","","","","02 Cenário: Adicionar Produto ao Carrinho",""
"passed","Tue Jan 21 12:44:18 GMT 2025","Tue Jan 21 12:44:19 GMT 2025","1237","Funcionalidade: Home","","","","","05 Cenário: Adicionar Produto ao Carrinho e Continuar Comprando",""
"passed","Tue Jan 21 12:44:30 GMT 2025","Tue Jan 21 12:44:32 GMT 2025","2210","Funcionalidade: Home","","","","","10 Cenário: Realiza a compra e volta para a Home",""
"passed","Tue Jan 21 12:44:39 GMT 2025","Tue Jan 21 12:44:40 GMT 2025","1786","Funcionalidade: Autenticação","","","","","01 Cenário: Login com sucesso",""
"passed","Tue Jan 21 12:44:47 GMT 2025","Tue Jan 21 12:44:48 GMT 2025","603","Funcionalidade: Autenticação","","","","","06 Cenário: Login com formulário vazio",""
"passed","Tue Jan 21 12:44:22 GMT 2025","Tue Jan 21 12:44:24 GMT 2025","1728","Funcionalidade: Home","","","","","07 Cenário: Fluxo de compra com ultimo nome em branco",""
"passed","Tue Jan 21 12:44:16 GMT 2025","Tue Jan 21 12:44:18 GMT 2025","1887","Funcionalidade: Home","","","","","04 Cenário: Fluxo de Finalização de Compra",""
"passed","Tue Jan 21 12:44:46 GMT 2025","Tue Jan 21 12:44:47 GMT 2025","716","Funcionalidade: Autenticação","","","","","05 Cenário: Login com password vazio",""
